"id";"wind_direction";"spot";"wind_speed";"fact_size";"date";"description";"flat_probability";"small_probability";"medium_probability";"big_probability";"biggest_probability";"period";"swell_direction";"swell_size"
47;"Sudeste";"Canal da Barra";"Vento Moderado";"Flat";"2020-03-25 10:00:00";"P(Meio a um metro|<Canal da Barra, Nordeste, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00013/0,00026 = 0,48186P(Flat|<Canal da Barra, Nordeste, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00012/0,00026 = 0,46105P(Um a um metro e meio|<Canal da Barra, Nordeste, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00002/0,00026 = 0,05709";0.4610481438500778;0.48186020348501024;0.057091652664911806;0.0;0.0;"4.5";"Nordeste";"Meio a um metro"
48;"Nordeste";"Canal da Barra";"Vento Fresco";"Meio a um metro";"2020-03-25 17:00:00";"P(Meio a um metro|<Canal da Barra, Sudeste, Vento Moderado, 5, Nordeste, Meio a um metro>) = 0,00016/0,00029 = 0,53669P(Flat|<Canal da Barra, Sudeste, Vento Moderado, 5, Nordeste, Meio a um metro>) = 0,00013/0,00029 = 0,46331P(Um a um metro e meio|<Canal da Barra, Sudeste, Vento Moderado, 5, Nordeste, Meio a um metro>) = 0,00000/0,00029 = 0,00000";0.46331263083778723;0.5366873691622128;0.0;0.0;0.0;"4.8";"Nordeste";"Flat"
49;"Norte";"Canal da Barra";"Vento Moderado";"Flat";"2020-03-26 06:00:00";"P(Meio a um metro|<Canal da Barra, Nordeste, Vento Fresco, 5, Nordeste, Flat>) = 0,00003/0,00015 = 0,21078P(Flat|<Canal da Barra, Nordeste, Vento Fresco, 5, Nordeste, Flat>) = 0,00012/0,00015 = 0,78116P(Um a um metro e meio|<Canal da Barra, Nordeste, Vento Fresco, 5, Nordeste, Flat>) = 0,00000/0,00015 = 0,00807";0.7811572374955899;0.21077732081109843;0.008065441693311685;0.0;0.0;"5.0";"Nordeste";"Flat"
50;"Norte";"Canal da Barra";"Vento Moderado";"Flat";"2020-03-26 15:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Moderado, 5, Nordeste, Flat>) = 0,00011/0,00036 = 0,29749P(Flat|<Canal da Barra, Norte, Vento Moderado, 5, Nordeste, Flat>) = 0,00024/0,00036 = 0,68325P(Um a um metro e meio|<Canal da Barra, Norte, Vento Moderado, 5, Nordeste, Flat>) = 0,00001/0,00036 = 0,01926";0.6832547509666079;0.2974861927529705;0.019259056280421676;0.0;0.0;"5.0";"Nordeste";"Flat"
51;"Nordeste";"Canal da Barra";"Vento Fresco";"Meio a um metro";"2020-03-27 06:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Moderado, 5, Nordeste, Flat>) = 0,00011/0,00036 = 0,29749P(Flat|<Canal da Barra, Norte, Vento Moderado, 5, Nordeste, Flat>) = 0,00024/0,00036 = 0,68325P(Um a um metro e meio|<Canal da Barra, Norte, Vento Moderado, 5, Nordeste, Flat>) = 0,00001/0,00036 = 0,01926";0.6832547509666079;0.2974861927529705;0.019259056280421676;0.0;0.0;"6.5";"Nordeste";"Meio a um metro"
52;"Norte";"Canal da Barra";"Vento Moderado";"Meio a um metro";"2020-03-27 09:00:00";"P(Meio a um metro|<Canal da Barra, Nordeste, Vento Fresco, 7, Nordeste, Meio a um metro>) = 0,00026/0,00043 = 0,61627P(Flat|<Canal da Barra, Nordeste, Vento Fresco, 7, Nordeste, Meio a um metro>) = 0,00016/0,00043 = 0,36617P(Um a um metro e meio|<Canal da Barra, Nordeste, Vento Fresco, 7, Nordeste, Meio a um metro>) = 0,00001/0,00043 = 0,01755";0.3661732120930207;0.6162745515287847;0.017552236378194634;0.0;0.0;"4.7";"Nordeste";"Meio a um metro"
53;"Norte";"Canal da Barra";"Vento Moderado";"Meio a um metro";"2020-03-27 12:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Moderado, 5, Nordeste, Meio a um metro>) = 0,00043/0,00077 = 0,55760P(Flat|<Canal da Barra, Norte, Vento Moderado, 5, Nordeste, Meio a um metro>) = 0,00025/0,00077 = 0,33063P(Um a um metro e meio|<Canal da Barra, Norte, Vento Moderado, 5, Nordeste, Meio a um metro>) = 0,00009/0,00077 = 0,11177";0.33063245832680904;0.5575951689568794;0.11177237271631152;0.0;0.0;"4.7";"Nordeste";"Meio a um metro"
54;"Oeste";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-04-03 06:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Moderado, 5, Nordeste, Meio a um metro>) = 0,00043/0,00077 = 0,55760P(Flat|<Canal da Barra, Norte, Vento Moderado, 5, Nordeste, Meio a um metro>) = 0,00025/0,00077 = 0,33063P(Um a um metro e meio|<Canal da Barra, Norte, Vento Moderado, 5, Nordeste, Meio a um metro>) = 0,00009/0,00077 = 0,11177";0.33063245832680904;0.5575951689568794;0.11177237271631152;0.0;0.0;"6.1";"Norte";"Meio a um metro"
55;"Oeste";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-04-03 08:00:00";"P(Meio a um metro|<Canal da Barra, Oeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00007/0,00013 = 0,55220P(Flat|<Canal da Barra, Oeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00013 = 0,00876P(Um a um metro e meio|<Canal da Barra, Oeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00006/0,00013 = 0,43905";0.008755558909835594;0.5521968337165291;0.4390476073736352;0.0;0.0;"6.1";"Norte";"Meio a um metro"
56;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Flat";"2020-04-03 12:00:00";"P(Meio a um metro|<Canal da Barra, Oeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00007/0,00013 = 0,55220P(Flat|<Canal da Barra, Oeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00013 = 0,00876P(Um a um metro e meio|<Canal da Barra, Oeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00006/0,00013 = 0,43905";0.008755558909835594;0.5521968337165291;0.4390476073736352;0.0;0.0;"7.2";"Nordeste";"Meio a um metro"
57;"Oeste";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-04-03 06:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00070/0,00111 = 0,62904P(Flat|<Canal da Barra, Sudoeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00040/0,00111 = 0,35445P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00002/0,00111 = 0,01650";0.3544548160109128;0.6290441331780341;0.016501050811053256;0.0;0.0;"7.5";"Nordeste";"Meio a um metro"
58;"Oeste";"Canal da Barra";"Vento Forte";"Meio a um metro";"2020-04-03 08:00:00";"P(Meio a um metro|<Canal da Barra, Oeste, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00080/0,00130 = 0,61686P(Flat|<Canal da Barra, Oeste, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00013/0,00130 = 0,10148P(Um a um metro e meio|<Canal da Barra, Oeste, Vento Muito Fresco, 8, Nordeste, Meio a um metro>) = 0,00036/0,00130 = 0,28166";0.10148049374709563;0.6168584945201994;0.281661011732705;0.0;0.0;"7.3";"Nordeste";"Meio a um metro"
59;"Sudoeste";"Canal da Barra";"Vento Forte";"Flat";"2020-04-03 12:00:00";"P(Meio a um metro|<Canal da Barra, Oeste, Vento Forte, 7, Nordeste, Meio a um metro>) = 0,00012/0,00016 = 0,74255P(Flat|<Canal da Barra, Oeste, Vento Forte, 7, Nordeste, Meio a um metro>) = 0,00003/0,00016 = 0,21632P(Um a um metro e meio|<Canal da Barra, Oeste, Vento Forte, 7, Nordeste, Meio a um metro>) = 0,00001/0,00016 = 0,04113";0.21632070099976175;0.7425482602555539;0.04113103874468423;0.0;0.0;"7.2";"Nordeste";"Meio a um metro"
60;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-04-04 06:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Forte, 7, Nordeste, Meio a um metro>) = 0,00016/0,00024 = 0,67389P(Flat|<Canal da Barra, Sudoeste, Vento Forte, 7, Nordeste, Meio a um metro>) = 0,00007/0,00024 = 0,31411P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Forte, 7, Nordeste, Meio a um metro>) = 0,00000/0,00024 = 0,01200";0.3141108564321235;0.6738908623085045;0.011998281259372006;0.0;0.0;"14.2";"Noroeste";"Um a um metro e meio"
61;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-04-04 08:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,91393P(Flat|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,08607P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000";0.0860729702793355;0.9139270297206644;0.0;0.0;0.0;"14.0";"Noroeste";"Um a um metro e meio"
62;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-04-04 10:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,91393P(Flat|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,08607P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000";0.0860729702793355;0.9139270297206644;0.0;0.0;0.0;"13.8";"Sudoeste";"Um a um metro e meio"
63;"Sudoeste";"Canal da Barra";"Vento Fresco";"Flat";"2020-04-04 12:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Sudoeste, Um a um metro e meio>) = 0,00000/0,00000 = 1,00000P(Flat|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Sudoeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Sudoeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000";0.0;1.0;0.0;0.0;0.0;"13.5";"Nordeste";"Um a um metro e meio"
64;"Sudoeste";"Canal da Barra";"Vento Moderado";"Meio a um metro";"2020-04-04 14:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Fresco, 14, Nordeste, Um a um metro e meio>) = 0,00003/0,00005 = 0,56432P(Flat|<Canal da Barra, Sudoeste, Vento Fresco, 14, Nordeste, Um a um metro e meio>) = 0,00002/0,00005 = 0,43568P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Fresco, 14, Nordeste, Um a um metro e meio>) = 0,00000/0,00005 = 0,00000";0.43567997313643003;0.56432002686357;0.0;0.0;0.0;"13.4";"Nordeste";"Um a um metro e meio"
65;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-04-04 06:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Moderado, 13, Nordeste, Um a um metro e meio>) = 0,00005/0,00007 = 0,74145P(Flat|<Canal da Barra, Sudoeste, Vento Moderado, 13, Nordeste, Um a um metro e meio>) = 0,00001/0,00007 = 0,21775P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Moderado, 13, Nordeste, Um a um metro e meio>) = 0,00000/0,00007 = 0,04080";0.21775116103995465;0.7414512388754756;0.04079760008456992;0.0;0.0;"14.2";"Noroeste";"Um a um metro e meio"
66;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-04-04 08:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,91393P(Flat|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,08607P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000";0.0860729702793355;0.9139270297206644;0.0;0.0;0.0;"14.0";"Noroeste";"Um a um metro e meio"
67;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-04-04 10:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,91393P(Flat|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,08607P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000";0.0860729702793355;0.9139270297206644;0.0;0.0;0.0;"13.8";"Sudoeste";"Um a um metro e meio"
68;"Sudoeste";"Canal da Barra";"Vento Fresco";"Flat";"2020-04-04 12:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Sudoeste, Um a um metro e meio>) = 0,00000/0,00000 = 1,00000P(Flat|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Sudoeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Sudoeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000";0.0;1.0;0.0;0.0;0.0;"13.5";"Nordeste";"Um a um metro e meio"
69;"Sudoeste";"Canal da Barra";"Vento Moderado";"Meio a um metro";"2020-04-04 14:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Fresco, 14, Nordeste, Um a um metro e meio>) = 0,00003/0,00005 = 0,56432P(Flat|<Canal da Barra, Sudoeste, Vento Fresco, 14, Nordeste, Um a um metro e meio>) = 0,00002/0,00005 = 0,43568P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Fresco, 14, Nordeste, Um a um metro e meio>) = 0,00000/0,00005 = 0,00000";0.43567997313643003;0.56432002686357;0.0;0.0;0.0;"13.4";"Nordeste";"Um a um metro e meio"
70;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-04-04 06:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Moderado, 13, Nordeste, Um a um metro e meio>) = 0,00005/0,00007 = 0,74145P(Flat|<Canal da Barra, Sudoeste, Vento Moderado, 13, Nordeste, Um a um metro e meio>) = 0,00001/0,00007 = 0,21775P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Moderado, 13, Nordeste, Um a um metro e meio>) = 0,00000/0,00007 = 0,04080";0.21775116103995465;0.7414512388754756;0.04079760008456992;0.0;0.0;"14.2";"Noroeste";"Um a um metro e meio"
71;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-04-04 08:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,91393P(Flat|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,08607P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000";0.0860729702793355;0.9139270297206644;0.0;0.0;0.0;"14.0";"Noroeste";"Um a um metro e meio"
72;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-04-04 10:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,91393P(Flat|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,08607P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Noroeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000";0.0860729702793355;0.9139270297206644;0.0;0.0;0.0;"13.8";"Sudoeste";"Um a um metro e meio"
73;"Sudoeste";"Canal da Barra";"Vento Fresco";"Flat";"2020-04-04 12:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Sudoeste, Um a um metro e meio>) = 0,00000/0,00000 = 1,00000P(Flat|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Sudoeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Muito Fresco, 14, Sudoeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000";0.0;1.0;0.0;0.0;0.0;"13.5";"Nordeste";"Um a um metro e meio"
74;"Sudoeste";"Canal da Barra";"Vento Moderado";"Meio a um metro";"2020-04-04 14:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Fresco, 14, Nordeste, Um a um metro e meio>) = 0,00003/0,00005 = 0,56432P(Flat|<Canal da Barra, Sudoeste, Vento Fresco, 14, Nordeste, Um a um metro e meio>) = 0,00002/0,00005 = 0,43568P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Fresco, 14, Nordeste, Um a um metro e meio>) = 0,00000/0,00005 = 0,00000";0.43567997313643003;0.56432002686357;0.0;0.0;0.0;"13.4";"Nordeste";"Um a um metro e meio"
75;"Sudoeste";"Canal da Barra";"Aragem";"Meio a um metro";"2020-04-05 07:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Moderado, 13, Nordeste, Um a um metro e meio>) = 0,00005/0,00007 = 0,74145P(Flat|<Canal da Barra, Sudoeste, Vento Moderado, 13, Nordeste, Um a um metro e meio>) = 0,00001/0,00007 = 0,21775P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Moderado, 13, Nordeste, Um a um metro e meio>) = 0,00000/0,00007 = 0,04080";0.21775116103995465;0.7414512388754756;0.04079760008456992;0.0;0.0;"12.7";"Nordeste";"Um a um metro e meio"
76;"Sudoeste";"Canal da Barra";"Vento Fraco";"Meio a um metro";"2020-04-05 09:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Aragem, 13, Nordeste, Um a um metro e meio>) = 0,00001/0,00001 = 0,82479P(Flat|<Canal da Barra, Sudoeste, Aragem, 13, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,13821P(Um a um metro e meio|<Canal da Barra, Sudoeste, Aragem, 13, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,03699";0.1382122262929882;0.8247945175505709;0.03699325615644086;0.0;0.0;"12.7";"Nordeste";"Um a um metro e meio"
77;"Sudoeste";"Canal da Barra";"Vento Moderado";"Meio a um metro";"2020-04-07 06:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Fraco, 13, Nordeste, Um a um metro e meio>) = 0,00002/0,00002 = 0,69186P(Flat|<Canal da Barra, Sudoeste, Vento Fraco, 13, Nordeste, Um a um metro e meio>) = 0,00001/0,00002 = 0,25868P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Fraco, 13, Nordeste, Um a um metro e meio>) = 0,00000/0,00002 = 0,04946";0.2586830448980393;0.6918612923975456;0.049455662704415176;0.0;0.0;"10.6";"Leste";"Meio a um metro"
78;"Sul";"Canal da Barra";"Vento Forte";"Meio a um metro";"2020-04-07 09:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Moderado, 11, Leste, Meio a um metro>) = 0,00048/0,00067 = 0,71855P(Flat|<Canal da Barra, Sudoeste, Vento Moderado, 11, Leste, Meio a um metro>) = 0,00019/0,00067 = 0,28145P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Moderado, 11, Leste, Meio a um metro>) = 0,00000/0,00067 = 0,00000";0.2814505343075904;0.7185494656924096;0.0;0.0;0.0;"10.4";"Leste";"Meio a um metro"
79;"Sul";"Canal da Barra";"Vento Muito Forte";"Flat";"2020-04-07 12:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Forte, 10, Leste, Meio a um metro>) = 0,00001/0,00003 = 0,40403P(Flat|<Canal da Barra, Sul, Vento Forte, 10, Leste, Meio a um metro>) = 0,00002/0,00003 = 0,59597P(Um a um metro e meio|<Canal da Barra, Sul, Vento Forte, 10, Leste, Meio a um metro>) = 0,00000/0,00003 = 0,00000";0.5959707595174715;0.40402924048252853;0.0;0.0;0.0;"9.9";"Leste";"Meio a um metro"
80;"Sudoeste";"Canal da Barra";"Vento Fresco";"Um a um metro e meio";"2020-04-11 07:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Muito Forte, 10, Leste, Meio a um metro>) = 0,00000/0,00001 = 0,13757P(Flat|<Canal da Barra, Sul, Vento Muito Forte, 10, Leste, Meio a um metro>) = 0,00001/0,00001 = 0,86243P(Um a um metro e meio|<Canal da Barra, Sul, Vento Muito Forte, 10, Leste, Meio a um metro>) = 0,00000/0,00001 = 0,00000";0.862430264232122;0.13756973576787804;0.0;0.0;0.0;"13.1";"Noroeste";"Meio a um metro"
81;"Sudoeste";"Canal da Barra";"Vento Fresco";"Meio a um metro";"2020-04-11 08:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Fresco, 13, Noroeste, Meio a um metro>) = 0,00001/0,00002 = 0,91438P(Flat|<Canal da Barra, Sudoeste, Vento Fresco, 13, Noroeste, Meio a um metro>) = 0,00000/0,00002 = 0,04687P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Fresco, 13, Noroeste, Meio a um metro>) = 0,00000/0,00002 = 0,03874";0.046873106937520274;0.9143831703042595;0.03874372275822041;0.0;0.0;"13.0";"Noroeste";"Meio a um metro"
82;"Sudoeste";"Canal da Barra";"Vento Fresco";"Meio a um metro";"2020-04-11 11:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Fresco, 13, Noroeste, Meio a um metro>) = 0,00001/0,00002 = 0,91438P(Flat|<Canal da Barra, Sudoeste, Vento Fresco, 13, Noroeste, Meio a um metro>) = 0,00000/0,00002 = 0,04687P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Fresco, 13, Noroeste, Meio a um metro>) = 0,00000/0,00002 = 0,03874";0.046873106937520274;0.9143831703042595;0.03874372275822041;0.0;0.0;"12.9";"Noroeste";"Meio a um metro"
83;"Sudoeste";"Canal da Barra";"Vento Moderado";"Um a um metro e meio";"2020-04-11 13:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Fresco, 13, Noroeste, Meio a um metro>) = 0,00001/0,00002 = 0,91438P(Flat|<Canal da Barra, Sudoeste, Vento Fresco, 13, Noroeste, Meio a um metro>) = 0,00000/0,00002 = 0,04687P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Fresco, 13, Noroeste, Meio a um metro>) = 0,00000/0,00002 = 0,03874";0.046873106937520274;0.9143831703042595;0.03874372275822041;0.0;0.0;"12.7";"Oeste";"Meio a um metro"
84;"Sul";"Canal da Barra";"Vento Moderado";"Meio a um metro";"2020-04-11 16:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Moderado, 13, Oeste, Meio a um metro>) = 0,00000/0,00000 = 0,00000P(Flat|<Canal da Barra, Sudoeste, Vento Moderado, 13, Oeste, Meio a um metro>) = 0,00000/0,00000 = 0,00000P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Moderado, 13, Oeste, Meio a um metro>) = 0,00000/0,00000 = 1,00000";0.0;0.0;1.0;0.0;0.0;"12.4";"Leste";"Meio a um metro"
85;"Sul";"Canal da Barra";"Vento Fraco";"Um a um metro e meio";"2020-04-12 06:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Moderado, 12, Leste, Meio a um metro>) = 0,00010/0,00026 = 0,40272P(Flat|<Canal da Barra, Sul, Vento Moderado, 12, Leste, Meio a um metro>) = 0,00015/0,00026 = 0,59153P(Um a um metro e meio|<Canal da Barra, Sul, Vento Moderado, 12, Leste, Meio a um metro>) = 0,00000/0,00026 = 0,00575";0.5915337466878707;0.4027196785322862;0.00574657477984312;0.0;0.0;"11.8";"Leste";"Meio a um metro"
86;"Sudoeste";"Canal da Barra";"Vento Fraco";"Meio a um metro";"2020-04-12 08:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Fraco, 12, Leste, Meio a um metro>) = 0,00003/0,00010 = 0,34619P(Flat|<Canal da Barra, Sul, Vento Fraco, 12, Leste, Meio a um metro>) = 0,00006/0,00010 = 0,64739P(Um a um metro e meio|<Canal da Barra, Sul, Vento Fraco, 12, Leste, Meio a um metro>) = 0,00000/0,00010 = 0,00642";0.647389650535023;0.3461928001716139;0.006417549293363076;0.0;0.0;"11.7";"Leste";"Meio a um metro"
87;"Leste";"Canal da Barra";"Aragem";"Meio a um metro";"2020-04-12 15:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Fraco, 12, Leste, Meio a um metro>) = 0,00005/0,00011 = 0,45935P(Flat|<Canal da Barra, Sudoeste, Vento Fraco, 12, Leste, Meio a um metro>) = 0,00006/0,00011 = 0,53176P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Fraco, 12, Leste, Meio a um metro>) = 0,00000/0,00011 = 0,00890";0.5317570627690608;0.4593476390796402;0.008895298151299037;0.0;0.0;"11.1";"Leste";"Meio a um metro"
